,example_index,split
1975,1975,train
1976,1976,train
1977,1977,train
1978,1978,train
1979,1979,train
1980,1980,train
1981,1981,test
1982,1982,train
1983,1983,test
1984,1984,train
1985,1985,train
1986,1986,train
1987,1987,train
1988,1988,train
1989,1989,train
1990,1990,test
1991,1991,train
1992,1992,train
1993,1993,train
1994,1994,test
1995,1995,train
1996,1996,train
1997,1997,train
1998,1998,test
1999,1999,train
2000,2000,train
2001,2001,train
2002,2002,train
2003,2003,train
2004,2004,train
2005,2005,train
2006,2006,train
2007,2007,train
2008,2008,train
2009,2009,test
2010,2010,test
2011,2011,train
2012,2012,train
2013,2013,train
2014,2014,valid
2015,2015,train
2016,2016,train
2017,2017,valid
2018,2018,train
2019,2019,train
2020,2020,train
2021,2021,train
2022,2022,train
2023,2023,train
2024,2024,train
2025,2025,train
2026,2026,train
2027,2027,test
2028,2028,train
2029,2029,train
2030,2030,train
2031,2031,train
2032,2032,train
2033,2033,train
2034,2034,valid
2035,2035,train
2036,2036,train
2037,2037,train
2038,2038,train
2039,2039,train
2040,2040,train
2041,2041,train
2042,2042,train
2043,2043,train
2044,2044,train
2045,2045,train
2046,2046,train
2047,2047,test
2048,2048,train
2049,2049,test
2050,2050,train
2051,2051,train
2052,2052,train
2053,2053,test
2054,2054,train
2055,2055,valid
2056,2056,train
2057,2057,train
2058,2058,train
2059,2059,train
2060,2060,train
2061,2061,train
2062,2062,train
2063,2063,test
2064,2064,train
2065,2065,train
2066,2066,train
2067,2067,train
2068,2068,valid
2069,2069,train
2070,2070,train
2071,2071,train
2072,2072,train
2073,2073,train
2074,2074,train
2075,2075,train
2076,2076,train
2077,2077,train
2078,2078,train
2079,2079,train
2080,2080,train
2081,2081,train
2082,2082,valid
2083,2083,test
2084,2084,test
2085,2085,train
2086,2086,train
2087,2087,train
2088,2088,train
2089,2089,train
2090,2090,train
2091,2091,valid
2092,2092,train
2093,2093,test
2094,2094,train
2095,2095,train
2096,2096,train
2097,2097,train
2098,2098,train
2099,2099,train
2100,2100,train
2101,2101,train
2102,2102,train
2103,2103,train
2104,2104,train
2105,2105,train
2106,2106,train
2107,2107,train
2108,2108,train
2109,2109,train
2110,2110,test
2111,2111,train
2112,2112,train
2113,2113,train
2114,2114,train
2115,2115,test
2116,2116,train
2117,2117,train
2118,2118,train
2119,2119,train
2120,2120,valid
2121,2121,train
2122,2122,train
2123,2123,train
2124,2124,test
2125,2125,train
2126,2126,train
2127,2127,train
2128,2128,train
2129,2129,train
2130,2130,test
2131,2131,train
2132,2132,train
2133,2133,test
2134,2134,train
2135,2135,train
2136,2136,train
2137,2137,train
2138,2138,train
2139,2139,train
2140,2140,train
2141,2141,train
2142,2142,test
2143,2143,valid
2144,2144,train
2145,2145,train
2146,2146,train
2147,2147,valid
2148,2148,test
2149,2149,train
2150,2150,train
2151,2151,train
2152,2152,train
2153,2153,train
2154,2154,train
2155,2155,train
2156,2156,train
2157,2157,test
2158,2158,valid
2159,2159,train
2160,2160,valid
2161,2161,train
2162,2162,train
2163,2163,train
2164,2164,train
2165,2165,train
2166,2166,train
2167,2167,train
2168,2168,train
2169,2169,train
2170,2170,train
2171,2171,train
2172,2172,train
2173,2173,train
2174,2174,train
2175,2175,train
2176,2176,train
2177,2177,train
2178,2178,train
2179,2179,train
2180,2180,train
2181,2181,train
2182,2182,test
2183,2183,valid
2184,2184,train
2185,2185,train
2186,2186,train
2187,2187,test
2188,2188,test
2189,2189,train
2190,2190,test
2191,2191,train
2192,2192,train
2193,2193,train
2194,2194,train
2195,2195,test
2196,2196,train
2197,2197,train
2198,2198,train
2199,2199,train
2200,2200,train
2201,2201,train
2202,2202,train
2203,2203,train
2204,2204,train
2205,2205,train
2206,2206,train
2207,2207,train
2208,2208,train
2209,2209,valid
2210,2210,train
2211,2211,train
2212,2212,train
2213,2213,test
2214,2214,train
2215,2215,train
2216,2216,train
2217,2217,train
2218,2218,train
2219,2219,train
2220,2220,train
2221,2221,train
2222,2222,train
2223,2223,train
2224,2224,train
2225,2225,train
2226,2226,train
2227,2227,train
2228,2228,train
2229,2229,test
2230,2230,train
2231,2231,train
2232,2232,train
2233,2233,train
2234,2234,train
2235,2235,valid
2236,2236,train
2237,2237,train
2238,2238,valid
2239,2239,train
2240,2240,train
2241,2241,train
2242,2242,train
2243,2243,train
2244,2244,train
2245,2245,train
2246,2246,test
2247,2247,train
2248,2248,train
2249,2249,train
2250,2250,train
2251,2251,train
2252,2252,train
2253,2253,valid
2254,2254,train
2255,2255,train
2256,2256,train
2257,2257,train
2258,2258,train
2259,2259,train
2260,2260,valid
2261,2261,train
2262,2262,train
2263,2263,train
2264,2264,train
2265,2265,test
2266,2266,train
2267,2267,train
2268,2268,train
2269,2269,train
2270,2270,train
2271,2271,train
2272,2272,train
2273,2273,train
2274,2274,train
2275,2275,train
2276,2276,train
2277,2277,train
2278,2278,train
2279,2279,train
2280,2280,test
2281,2281,train
2282,2282,train
2283,2283,train
2284,2284,train
2285,2285,valid
2286,2286,train
2287,2287,train
2288,2288,train
2289,2289,train
2290,2290,train
2291,2291,train
2292,2292,train
2293,2293,train
2294,2294,train
2295,2295,train
2296,2296,train
2297,2297,test
2298,2298,test
2299,2299,train
2300,2300,test
2301,2301,train
2302,2302,train
2303,2303,train
2304,2304,train
2305,2305,train
2306,2306,train
2307,2307,train
2308,2308,train
2309,2309,train
2310,2310,train
2311,2311,train
2312,2312,train
2313,2313,train
2314,2314,train
2315,2315,train
2316,2316,train
2317,2317,train
2318,2318,train
2319,2319,train
2320,2320,train
2321,2321,train
2322,2322,train
2323,2323,train
2324,2324,train
2325,2325,test
2326,2326,valid
2327,2327,train
2328,2328,test
2329,2329,test
2330,2330,valid
2331,2331,train
2332,2332,train
2333,2333,train
2334,2334,test
2335,2335,valid
2336,2336,valid
2337,2337,train
2338,2338,train
2339,2339,train
2340,2340,train
2341,2341,train
2342,2342,train
2343,2343,train
2344,2344,train
2345,2345,train
2346,2346,train
2347,2347,train
2348,2348,test
2349,2349,test
2350,2350,valid
2351,2351,train
2352,2352,valid
2353,2353,train
2354,2354,train
2355,2355,train
2356,2356,train
2357,2357,train
2358,2358,test
2359,2359,train
2360,2360,train
2361,2361,train
2362,2362,train
2363,2363,train
2364,2364,train
2365,2365,test
2366,2366,train
2367,2367,valid
2368,2368,train
2369,2369,train
2370,2370,train
2371,2371,train
2372,2372,train
2373,2373,train
2374,2374,train
2375,2375,train
2376,2376,valid
2377,2377,train
2378,2378,train
2379,2379,train
2380,2380,train
2381,2381,train
2382,2382,train
2383,2383,train
2384,2384,train
2385,2385,valid
2386,2386,train
2387,2387,train
2388,2388,train
2389,2389,train
2390,2390,train
2391,2391,train
2392,2392,train
2393,2393,train
2394,2394,train
2395,2395,test
2396,2396,train
2397,2397,train
2398,2398,train
2399,2399,valid
2400,2400,test
2401,2401,train
2402,2402,train
2403,2403,train
2404,2404,train
2405,2405,train
2406,2406,train
2407,2407,train
2408,2408,train
2409,2409,train
2410,2410,train
2411,2411,valid
2412,2412,train
2413,2413,train
2414,2414,valid
2415,2415,test
2416,2416,train
2417,2417,train
2418,2418,train
2419,2419,train
2420,2420,train
2421,2421,train
2422,2422,train
2423,2423,train
2424,2424,test
2425,2425,train
2426,2426,train
2427,2427,train
2428,2428,train
2429,2429,test
2430,2430,train
2431,2431,valid
2432,2432,train
2433,2433,train
2434,2434,train
2435,2435,train
2436,2436,train
2437,2437,train
2438,2438,train
2439,2439,train
2440,2440,train
2441,2441,train
2442,2442,train
2443,2443,train
2444,2444,train
2445,2445,train
2446,2446,train
2447,2447,train
2448,2448,train
2449,2449,train
2450,2450,valid
2451,2451,test
2452,2452,train
2453,2453,train
2454,2454,train
2455,2455,train
2456,2456,train
2457,2457,train
2458,2458,train
2459,2459,train
2460,2460,train
2461,2461,train
2462,2462,train
2463,2463,train
2464,2464,train
2465,2465,train
2466,2466,test
2467,2467,train
2468,2468,train
2469,2469,train
2470,2470,train
2471,2471,test
2472,2472,train
2473,2473,train
2474,2474,train
2475,2475,train
2476,2476,train
2477,2477,train
2478,2478,train
2479,2479,train
2480,2480,train
2481,2481,train
2482,2482,train
2483,2483,valid
2484,2484,train
2485,2485,train
2486,2486,train
2487,2487,train
2488,2488,train
2489,2489,train
2490,2490,train
2491,2491,train
2492,2492,train
2493,2493,valid
2494,2494,train
2495,2495,train
2496,2496,valid
2497,2497,train
2498,2498,train
2499,2499,train
2500,2500,train
2501,2501,train
2502,2502,test
2503,2503,valid
2504,2504,train
2505,2505,train
2506,2506,train
2507,2507,valid
2508,2508,valid
2509,2509,train
2510,2510,train
2511,2511,train
2512,2512,train
2513,2513,train
2514,2514,train
2515,2515,train
2516,2516,train
2517,2517,train
2518,2518,train
2519,2519,train
2520,2520,train
2521,2521,valid
2522,2522,train
2523,2523,test
2524,2524,train
2525,2525,train
2526,2526,train
2527,2527,train
2528,2528,train
2529,2529,valid
2530,2530,train
2531,2531,train
2532,2532,train
2533,2533,train
2534,2534,test
2535,2535,test
2536,2536,train
2537,2537,train
2538,2538,test
2539,2539,train
2540,2540,train
2541,2541,train
2542,2542,train
2543,2543,train
2544,2544,train
2545,2545,train
2546,2546,train
2547,2547,train
2548,2548,valid
2549,2549,train
2550,2550,train
2551,2551,train
2552,2552,train
2553,2553,train
2554,2554,train
2555,2555,train
2556,2556,train
2557,2557,train
2558,2558,train
2559,2559,valid
2560,2560,valid
2561,2561,valid
2562,2562,train
2563,2563,train
2564,2564,test
2565,2565,train
2566,2566,train
2567,2567,train
2568,2568,train
2569,2569,train
2570,2570,train
2571,2571,train
2572,2572,train
2573,2573,train
2574,2574,train
2575,2575,train
2576,2576,train
2577,2577,train
2578,2578,train
2579,2579,train
2580,2580,train
2581,2581,train
2582,2582,valid
2583,2583,test
2584,2584,valid
2585,2585,train
2586,2586,train
2587,2587,train
2588,2588,train
2589,2589,train
2590,2590,train
2591,2591,train
2592,2592,train
2593,2593,train
2594,2594,test
2595,2595,train
2596,2596,valid
2597,2597,train
2598,2598,train
2599,2599,train
2600,2600,train
2601,2601,train
2602,2602,test
2603,2603,train
2604,2604,test
2605,2605,train
2606,2606,train
2607,2607,train
2608,2608,train
2609,2609,valid
2610,2610,train
2611,2611,train
2612,2612,train
2613,2613,train
2614,2614,train
2615,2615,train
2616,2616,train
2617,2617,train
2618,2618,train
2619,2619,train
2620,2620,test
2621,2621,train
2622,2622,test
2623,2623,train
2624,2624,test
2625,2625,train
2626,2626,train
2627,2627,train
2628,2628,test
2629,2629,train
2630,2630,train
2631,2631,train
2632,2632,test
2633,2633,train
2634,2634,test
2635,2635,train
2636,2636,train
2637,2637,train
2638,2638,train
2639,2639,train
2640,2640,train
2641,2641,train
2642,2642,train
2643,2643,train
2644,2644,train
2645,2645,train
2646,2646,train
2647,2647,train
2648,2648,train
2649,2649,test
2650,2650,train
2651,2651,valid
2652,2652,train
2653,2653,train
2654,2654,train
2655,2655,train
2656,2656,test
2657,2657,train
2658,2658,train
2659,2659,train
2660,2660,train
2661,2661,train
2662,2662,train
2663,2663,train
2664,2664,train
2665,2665,test
2666,2666,train
2667,2667,train
2668,2668,train
2669,2669,valid
2670,2670,train
2671,2671,valid
2672,2672,train
2673,2673,test
2674,2674,train
2675,2675,train
2676,2676,valid
2677,2677,test
2678,2678,train
2679,2679,train
2680,2680,test
2681,2681,valid
2682,2682,train
2683,2683,train
2684,2684,train
2685,2685,valid
2686,2686,train
2687,2687,train
2688,2688,train
2689,2689,train
2690,2690,train
2691,2691,train
2692,2692,train
2693,2693,train
2694,2694,train
2695,2695,train
2696,2696,train
2697,2697,train
2698,2698,train
2699,2699,train
2700,2700,train
2701,2701,train
2702,2702,train
2703,2703,train
2704,2704,test
2705,2705,train
2706,2706,train
2707,2707,train
2708,2708,train
2709,2709,train
2710,2710,train
2711,2711,train
2712,2712,train
2713,2713,valid
2714,2714,train
2715,2715,train
2716,2716,train
2717,2717,train
2718,2718,train
2719,2719,train
2720,2720,train
2721,2721,train
2722,2722,train
2723,2723,train
2724,2724,train
2725,2725,train
2726,2726,train
2727,2727,train
2728,2728,train
2729,2729,train
2730,2730,train
2731,2731,train
2732,2732,train
2733,2733,train
2734,2734,train
2735,2735,train
2736,2736,train
2737,2737,test
2738,2738,train
2739,2739,train
2740,2740,train
2741,2741,train
2742,2742,train
2743,2743,train
2744,2744,train
2745,2745,train
2746,2746,train
2747,2747,train
2748,2748,train
2749,2749,train
2750,2750,train
2751,2751,train
2752,2752,train
2753,2753,valid
2754,2754,train
2755,2755,train
2756,2756,train
2757,2757,train
2758,2758,train
2759,2759,train
2760,2760,train
2761,2761,train
2762,2762,test
2763,2763,valid
2764,2764,train
2765,2765,train
2766,2766,train
2767,2767,train
2768,2768,train
2769,2769,train
2770,2770,train
2771,2771,train
2772,2772,train
2773,2773,train
2774,2774,train
2775,2775,train
2776,2776,train
2777,2777,train
2778,2778,train
2779,2779,train
2780,2780,train
2781,2781,train
2782,2782,train
2783,2783,train
2784,2784,train
2785,2785,train
2786,2786,train
2787,2787,train
2788,2788,train
2789,2789,valid
2790,2790,train
2791,2791,train
